step,reward,mean,median,std,max,min
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.022727272727272728,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.022727272727272728,0.0
2,0.014925373134328358,0.012550881953867029,0.014925373134328358,0.009429064558746895,0.022727272727272728,0.0
3,0.01639344262295082,0.013511522121137976,0.01565940787863959,0.008333602608277266,0.022727272727272728,0.0
4,0.012048192771084338,0.013218856251127249,0.014925373134328358,0.007476747902131317,0.022727272727272728,0.0
5,0.022727272727272728,0.01480359233048483,0.01565940787863959,0.00769036680092541,0.022727272727272728,0.0
6,0.017241379310344827,0.015151847613321973,0.01639344262295082,0.007170816673570148,0.022727272727272728,0.0
7,0.024390243902439025,0.016306647149461603,0.016817410966647822,0.007370750916689957,0.024390243902439025,0.0
8,0.012987012987012988,0.015937798909189536,0.01639344262295082,0.007027084762706971,0.024390243902439025,0.0
9,0.03333333333333333,0.017677352351603913,0.016817410966647822,0.008466188271423163,0.03333333333333333,0.0
10,0.017857142857142856,0.017693696943016545,0.017241379310344827,0.008072359261395193,0.03333333333333333,0.0
11,0.023809523809523808,0.01820334918189215,0.017549261083743842,0.00791138008346922,0.03333333333333333,0.0
12,0.0,0.01680309155251583,0.017241379310344827,0.00901687205174111,0.03333333333333333,0.0
13,0.037037037037037035,0.018248373372838776,0.017549261083743842,0.010131706093375182,0.037037037037037035,0.0
14,0.0,0.017031815147982857,0.017241379310344827,0.010794824312644969,0.037037037037037035,0.0
15,0.011904761904761904,0.016711374320281545,0.016817410966647822,0.010525466845011437,0.037037037037037035,0.0
16,0.02127659574468085,0.016979916757010913,0.017241379310344827,0.01026754603780978,0.037037037037037035,0.0
17,0.0,0.016036588048288086,0.016817410966647822,0.010709503718093996,0.037037037037037035,0.0
18,0.0,0.015192557098378186,0.01639344262295082,0.011021794766371884,0.037037037037037035,0.0
19,0.015384615384615385,0.015202160012690046,0.015889029003783105,0.010742798237969652,0.037037037037037035,0.0
20,0.025,0.01566872382160957,0.01639344262295082,0.010689515625597475,0.037037037037037035,0.0
21,0.0196078431372549,0.015847774699593448,0.016817410966647822,0.010475929094658089,0.037037037037037035,0.0
22,0.0136986301369863,0.015754333631654006,0.01639344262295082,0.010255030563426318,0.037037037037037035,0.0
23,0.0,0.015097903063668422,0.015889029003783105,0.010521144176351863,0.037037037037037035,0.0
24,0.019230769230769232,0.015263217710352455,0.01639344262295082,0.010340338010248883,0.037037037037037035,0.0
25,0.016129032258064516,0.015296518269879841,0.01626123744050767,0.01014090262421123,0.037037037037037035,0.0
26,0.016666666666666666,0.015347264506797872,0.01639344262295082,0.009954699864573834,0.037037037037037035,0.0
27,0.0,0.014799147917269375,0.01626123744050767,0.010181776036472348,0.037037037037037035,0.0
28,0.009345794392523364,0.014611101244002273,0.016129032258064516,0.010054049365837273,0.037037037037037035,0.0
29,0.0,0.014124064535868864,0.01575682382133995,0.010227090638398415,0.037037037037037035,0.0
30,0.0,0.013668449550840836,0.015384615384615385,0.010365662220480252,0.037037037037037035,0.0
31,0.012658227848101266,0.013636880122630226,0.015154994259471873,0.010203927257294436,0.037037037037037035,0.0
