step,reward,mean,median,std,max,min
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0
7,0.005813953488372093,0.0007267441860465116,0.0,0.0019227843830411271,0.005813953488372093,0.0
8,0.0,0.0006459948320413437,0.0,0.0018271493053915958,0.005813953488372093,0.0
9,0.0,0.0005813953488372093,0.0,0.0017441860465116279,0.005813953488372093,0.0
10,0.0,0.0005285412262156448,0.0,0.0016713941121397353,0.005813953488372093,0.0
11,0.0,0.00048449612403100775,0.0,0.001606891855792345,0.005813953488372093,0.0
12,0.0,0.0004472271914132379,0.0,0.0015492404361081194,0.005813953488372093,0.0
13,0.0,0.0004152823920265781,0.0,0.0014973219582491654,0.005813953488372093,0.0
14,0.0,0.0003875968992248062,0.0,0.001450254801075171,0.005813953488372093,0.0
15,0.0,0.0003633720930232558,0.0,0.001407334064755602,0.005813953488372093,0.0
16,0.0,0.0003419972640218878,0.0,0.0013679890560875513,0.005813953488372093,0.0
17,0.0,0.00032299741602067185,0.0,0.0013317524630547999,0.005813953488372093,0.0
18,0.0,0.0003059975520195838,0.0,0.0012982376643571865,0.005813953488372093,0.0
19,0.0,0.00029069767441860465,0.0,0.0012671217859129863,0.005813953488372093,0.0
20,0.0,0.0002768549280177187,0.0,0.00123813287790686,0.005813953488372093,0.0
21,0.0,0.0002642706131078224,0.0,0.0012110400885189854,0.005813953488372093,0.0
22,0.0,0.0002527805864509606,0.0,0.0011856460464669942,0.005813953488372093,0.0
23,0.0,0.00024224806201550387,0.0,0.001161780892275368,0.005813953488372093,0.0
24,0.0,0.0002325581395348837,0.0,0.0011392975547828733,0.005813953488372093,0.0
25,0.0,0.00022361359570661896,0.0,0.0011180679785330948,0.005813953488372093,0.0
26,0.0,0.0002153316106804479,0.0,0.001097980084752968,0.005813953488372093,0.0
27,0.005434782608695652,0.0004017405748952766,0.0,0.00144938217702595,0.005813953488372093,0.0
28,0.0,0.0003878874516230257,0.0,0.0014260588756775546,0.005813953488372093,0.0
29,0.0,0.00037495786990225817,0.0,0.001403817593121053,0.005813953488372093,0.0
30,0.0,0.0003628624547441208,0.0,0.0013825779237886986,0.005813953488372093,0.0
31,0.0,0.00035152300303336703,0.0,0.0013622674993779174,0.005813953488372093,0.0
32,0.0,0.0003408707908202347,0.0,0.0013428209971142403,0.005813953488372093,0.0
33,0.004739336492890996,0.00047023742911643355,0.0,0.0015173703783224485,0.005813953488372093,0.0
34,0.0,0.00045680207399882114,0.0,0.0014975870386653533,0.005813953488372093,0.0
35,0.0,0.0004441131274988539,0.0,0.0014785476605343518,0.005813953488372093,0.0
36,0.0,0.00043211006999888487,0.0,0.0014602075046504636,0.005813953488372093,0.0
37,0.004310344827586207,0.0005341688794090776,0.0,0.0015689127748101511,0.005813953488372093,0.0
38,0.0,0.0005204722414755115,0.0,0.0015509677482021533,0.005813953488372093,0.0
39,0.00980392156862745,0.00075255847465431,0.0,0.002108568281483433,0.00980392156862745,0.0
40,0.0,0.0007342033899066439,0.0,0.0020859281077006144,0.00980392156862745,0.0
41,0.0,0.0007167223568136285,0.0,0.0020639834282875046,0.00980392156862745,0.0
42,0.0,0.000700054395027265,0.0,0.002042700580855683,0.00980392156862745,0.0
43,0.0,0.0006841440678675545,0.0,0.0020220480255275426,0.00980392156862745,0.0
44,0.0,0.0006689408663593866,0.0,0.0020019961899021724,0.00980392156862745,0.0
45,0.0,0.0006543986736124434,0.0,0.0019825173255062743,0.00980392156862745,0.0
46,0.0,0.0006404752975781361,0.0,0.0019635853751471537,0.00980392156862745,0.0
47,0.0,0.0006271320622119249,0.0,0.0019451758505139069,0.00980392156862745,0.0
48,0.0,0.0006143334486973959,0.0,0.0019272657193433577,0.00980392156862745,0.0
49,0.005076142131979695,0.0007035696223630418,0.0,0.0020075501811239313,0.00980392156862745,0.0
50,0.0,0.0006897741395716096,0.0,0.00199016301735207,0.00980392156862745,0.0
51,0.0,0.0006765092522721556,0.0,0.001973209164732713,0.00980392156862745,0.0
52,0.00819672131147541,0.0008184000458420284,0.0,0.002206129410679807,0.00980392156862745,0.0
53,0.0,0.0008032444894375463,0.0,0.0021883900098029914,0.00980392156862745,0.0
54,0.0,0.0007886400441750455,0.0,0.0021710584593273743,0.00980392156862745,0.0
55,0.0,0.0007745571862433483,0.0,0.002154120066762045,0.00980392156862745,0.0
56,0.0,0.0007609684636776755,0.0,0.0021375608179120585,0.00980392156862745,0.0
57,0.0,0.0007478483177521983,0.0,0.0021213673422768907,0.00980392156862745,0.0
58,0.0,0.0007351729225360593,0.0,0.0021055268799299804,0.00980392156862745,0.0
59,0.0,0.0007229200404937917,0.0,0.0020900272499151874,0.00980392156862745,0.0
