steps,time,reward,delta,converged
52,0.007825851440429688,0.0,0,False
53,0.00018095970153808594,0.0,0,False
54,0.0032672882080078125,0.0,0,False
55,0.007489919662475586,0.0,0,False
56,0.003427743911743164,0.0,0,False
57,0.0026149749755859375,0.0,0,False
58,0.0024907588958740234,0.0,0,False
59,0.004202842712402344,0.0,0,False
60,0.0026602745056152344,0.0,0,False
61,0.0011980533599853516,0.0,0,False
62,0.0027611255645751953,0.0,0,False
63,0.0011398792266845703,0.0,0,False
64,0.003690958023071289,0.0,0,False
65,0.005947113037109375,0.0,0,False
66,0.0014960765838623047,0.0,0,False
67,0.003161191940307617,0.0,0,False
68,0.0031278133392333984,0.0,0,False
69,0.002287149429321289,0.0,0,False
70,0.006989955902099609,0.0,0,False
71,0.0012400150299072266,0.0,0,False
72,0.0006546974182128906,0.0,0,False
73,0.0017161369323730469,0.0,0,False
74,0.0013048648834228516,0.0,0,False
75,0.0030138492584228516,0.0,0,False
76,0.002330780029296875,0.0,0,False
77,0.0026030540466308594,0.0,0,False
78,0.0007097721099853516,0.0,0,False
79,0.010079145431518555,0.0,0,False
80,0.0011739730834960938,0.0,0,False
81,0.0010497570037841797,0.0,0,False
82,0.0014281272888183594,0.0,0,False
83,0.003921031951904297,0.0,0,False
84,0.0019497871398925781,0.0,0,False
85,0.0014061927795410156,0.0,0,False
86,0.0021791458129882812,0.0,0,False
87,0.0016529560089111328,0.0,0,False
88,0.005572795867919922,0.0,0,False
89,0.005234718322753906,0.0,0,False
90,0.0031859874725341797,0.0,0,False
91,0.005435943603515625,0.0,0,False
92,0.008540868759155273,0.0,0,False
93,0.006836891174316406,0.0,0,False
94,0.0014469623565673828,0.0,0,False
95,0.00580906867980957,0.0,0,False
96,0.005038738250732422,0.0,0,False
97,0.0023508071899414062,0.0,0,False
98,0.0012421607971191406,0.0,0,False
99,0.0043048858642578125,0.0,0,False
100,0.008238792419433594,0.0,0,False
101,0.0012547969818115234,0.0,0,False
102,0.004154205322265625,0.0,0,False
103,0.0006551742553710938,0.0,0,False
104,0.01036381721496582,0.0,0,False
105,0.00462794303894043,0.0,0,False
106,0.003016948699951172,0.0,0,False
107,0.0017821788787841797,0.0,0,False
108,0.0012238025665283203,0.0,0,False
109,0.005805015563964844,0.0,0,False
110,0.007681131362915039,0.0,0,False
111,0.0009658336639404297,0.0,0,False
112,0.003936052322387695,0.0,0,False
113,0.0005898475646972656,0.0,0,False
114,0.0007641315460205078,0.0,0,False
115,0.0014920234680175781,0.0,0,False
116,0.0011029243469238281,0.0,0,False
117,0.0020029544830322266,0.0,0,False
118,0.0017490386962890625,0.0,0,False
119,0.0012400150299072266,0.0,0,False
120,0.002398967742919922,0.0,0,False
121,0.0005898475646972656,0.0,0,False
122,0.0013229846954345703,0.0,0,False
123,0.0022618770599365234,0.0,0,False
124,0.006555080413818359,0.0,0,False
125,0.0034770965576171875,0.0,0,False
126,0.006617069244384766,0.0,0,False
127,0.002782106399536133,0.0,0,False
128,0.0048749446868896484,0.0,0,False
129,0.0018641948699951172,0.0,0,False
130,0.0037450790405273438,0.0,0,False
131,0.003261089324951172,0.0,0,False
132,0.011260747909545898,0.0,0,False
133,0.0009298324584960938,0.0,0,False
134,0.0020287036895751953,0.0,0,False
135,0.004523038864135742,0.0,0,False
136,0.0016252994537353516,0.0,0,False
137,0.0031058788299560547,0.0,0,False
138,0.001795053482055664,0.0,0,False
139,0.0008802413940429688,0.0,0,False
140,0.002750873565673828,0.0,0,False
141,0.0005891323089599609,0.0,0,False
142,0.00542902946472168,0.0,0,False
143,0.0008289813995361328,0.0,0,False
144,0.000985860824584961,0.0,0,False
145,0.002023935317993164,0.0,0,False
146,0.0024759769439697266,0.0,0,False
147,0.0010700225830078125,0.0,0,False
148,0.00532984733581543,0.0,0,False
149,0.0025069713592529297,0.0,0,False
150,0.01024007797241211,0.0,0,False
151,0.004127025604248047,0.0,0,False
152,0.00386810302734375,0.0,0,False
153,0.001628875732421875,0.0,0,False
154,0.001051187515258789,0.0,0,False
155,0.002824068069458008,0.0,0,False
156,0.0017671585083007812,0.0,0,False
157,0.0006196498870849609,0.0,0,False
158,0.002511739730834961,0.0,0,False
159,0.0015919208526611328,0.0,0,False
160,0.0007588863372802734,0.0,0,False
161,0.0030248165130615234,0.0,0,False
162,0.0015277862548828125,0.0,0,False
163,0.0016689300537109375,0.0,0,False
164,0.011906862258911133,0.0,0,False
165,0.0010743141174316406,0.0,0,False
166,0.0033371448516845703,0.0,0,False
167,0.004586935043334961,0.0,0,False
168,0.0054891109466552734,0.0,0,False
169,0.008580207824707031,0.0,0,False
170,0.0037419795989990234,0.0,0,False
171,0.0020220279693603516,0.0,0,False
172,0.0023810863494873047,0.0,0,False
173,0.0012018680572509766,0.0,0,False
174,0.0028069019317626953,0.0,0,False
175,0.0025086402893066406,0.0,0,False
176,0.0024271011352539062,0.0,0,False
177,0.007224082946777344,0.0,0,False
178,0.002664804458618164,0.0,0,False
179,0.0025298595428466797,0.0,0,False
180,0.001689910888671875,0.0,0,False
181,0.0023720264434814453,0.0,0,False
182,0.0009827613830566406,0.0,0,False
183,0.005036830902099609,0.0,0,False
184,0.002068042755126953,0.0,0,False
185,0.0009639263153076172,0.0,0,False
186,0.01088094711303711,0.0,0,False
187,0.0006897449493408203,0.0,0,False
188,0.006668806076049805,0.0,0,False
189,0.0004000663757324219,0.0,0,False
190,0.004461050033569336,0.0,0,False
191,0.005878925323486328,0.0,0,False
192,0.0013508796691894531,0.0,0,False
193,0.002192974090576172,0.0,0,False
194,0.0006458759307861328,0.0,0,False
