step,reward,mean,median,std,max,min
26,0.010638297872340425,0.010060781349449181,0.010638297872340425,0.008904519946155737,0.030303030303030304,0.0
27,0.01098901098901099,0.010093932408004961,0.010695493022191718,0.008745761577960268,0.030303030303030304,0.0
28,0.022222222222222223,0.010512149298150383,0.010752688172043012,0.00887401637942636,0.030303030303030304,0.0
29,0.024390243902439025,0.010974752451626673,0.010870849580527,0.009073548173830883,0.030303030303030304,0.0
30,0.0,0.010620728178993554,0.010752688172043012,0.00913419339183969,0.030303030303030304,0.0
31,0.022727272727272728,0.010999057696127275,0.010870849580527,0.00923381407222207,0.030303030303030304,0.0
32,0.014285714285714285,0.011098653350357184,0.01098901098901099,0.00911026907941158,0.030303030303030304,0.0
33,0.017241379310344827,0.011279321760945055,0.011241631931287105,0.00903510209382724,0.030303030303030304,0.0
34,0.025,0.01167134113920377,0.011494252873563218,0.00919379078407515,0.030303030303030304,0.0
35,0.008547008547008548,0.011584554122753903,0.011241631931287105,0.00907972851556584,0.030303030303030304,0.0
36,0.0,0.011271458065382175,0.01098901098901099,0.00915108579141861,0.030303030303030304,0.0
37,0.010416666666666666,0.011248963554889663,0.010870849580527,0.009030910622050513,0.030303030303030304,0.0
38,0.011764705882352941,0.011262187717132312,0.01098901098901099,0.008914750586987817,0.030303030303030304,0.0
39,0.012048192771084338,0.01128183784348111,0.011241631931287105,0.008803466223519579,0.030303030303030304,0.0
40,0.008849557522123894,0.011222513933204106,0.01098901098901099,0.00870353502211449,0.030303030303030304,0.0
41,0.017857142857142856,0.011380481288535981,0.011241631931287105,0.008658580444663456,0.030303030303030304,0.0
42,0.03333333333333333,0.011891012731438244,0.011494252873563218,0.009174665236871445,0.03333333333333333,0.0
43,0.021739130434782608,0.012114833588332435,0.011561079925153702,0.009187793215021807,0.03333333333333333,0.0
44,0.014492753623188406,0.012167676255773677,0.011627906976744186,0.009091892348170674,0.03333333333333333,0.0
45,0.03225806451612903,0.012604423826650968,0.011696306429548563,0.00945775741338907,0.03333333333333333,0.0
46,0.0,0.012336244596296692,0.011627906976744186,0.00953175356004662,0.03333333333333333,0.0
47,0.02702702702702703,0.012642302563603575,0.011696306429548563,0.009662509353275815,0.03333333333333333,0.0
48,0.04,0.0132006229194484,0.011764705882352941,0.010316071695152175,0.04,0.0
49,0.02631578947368421,0.013462926250533115,0.011834733893557423,0.010376138846051467,0.04,0.0
50,0.0,0.013198947304444231,0.011764705882352941,0.01044209929476782,0.04,0.0
51,0.02857142857142857,0.01349457194419393,0.011834733893557423,0.01055450871377734,0.04,0.0
52,0.013157894736842105,0.013488219544055217,0.011904761904761904,0.010454564075688722,0.04,0.0
53,0.0,0.013238437700646788,0.011834733893557423,0.010515730883528312,0.04,0.0
54,0.014925373134328358,0.013269109253986453,0.011904761904761904,0.01042213221512583,0.04,0.0
55,0.017241379310344827,0.013340042647849994,0.011976477337923121,0.010342046079191038,0.04,0.0
56,0.0,0.013106006811922801,0.011904761904761904,0.010399458528114315,0.04,0.0
57,0.021739130434782608,0.013254853770937625,0.011976477337923121,0.010370485188774075,0.04,0.0
58,0.02040816326530612,0.013376096304740482,0.012048192771084338,0.010323600088367408,0.04,0.0
59,0.0,0.01315316136632814,0.011976477337923121,0.010379438296808766,0.04,0.0
60,0.015625,0.013193683311142432,0.012048192771084338,0.010298793645698795,0.04,0.0
61,0.02702702702702703,0.013416801758172829,0.012196935891715008,0.010362968428380994,0.04,0.0
62,0.015384615384615385,0.013448036895100487,0.012345679012345678,0.010283335211617377,0.04,0.0
63,0.0,0.013237911318614543,0.012196935891715008,0.010338099932349494,0.04,0.0
64,0.008695652173913044,0.013168030408696057,0.012048192771084338,0.010273489823106073,0.04,0.0
65,0.011764705882352941,0.013146767915872676,0.011976477337923121,0.010196804338974502,0.04,0.0
66,0.02857142857142857,0.013376986731627242,0.012048192771084338,0.010291792952040007,0.04,0.0
67,0.011627906976744186,0.01335126497052602,0.011976477337923121,0.010218007054885264,0.04,0.0
68,0.014925373134328358,0.013374078132320258,0.012048192771084338,0.010145437570964776,0.04,0.0
69,0.014084507042253521,0.013384227116747876,0.012196935891715008,0.010073062267426663,0.04,0.0
70,0.0,0.01319571687566692,0.012048192771084338,0.010125463169843642,0.04,0.0
71,0.0,0.013012443030171548,0.011976477337923121,0.010172801309511113,0.04,0.0
72,0.0,0.012834190385922623,0.011904761904761904,0.010215478450496088,0.04,0.0
73,0.020833333333333332,0.012942286912238983,0.011976477337923121,0.010188168552974873,0.04,0.0
74,0.0,0.012769723086742464,0.011904761904761904,0.01022831300935568,0.04,0.0
75,0.014084507042253521,0.012787022875630766,0.011976477337923121,0.010161903143388573,0.04,0.0
76,0.0,0.012620957643479718,0.011904761904761904,0.010198974618543159,0.04,0.0
77,0.021739130434782608,0.012737857294650268,0.011976477337923121,0.010185173094710905,0.04,0.0
78,0.0196078431372549,0.012824819140759187,0.012048192771084338,0.010149604877528053,0.04,0.0
79,0.019230769230769232,0.012904893516884314,0.012196935891715008,0.010111050327812211,0.04,0.0
80,0.0,0.01274557384383636,0.012048192771084338,0.01014898120033828,0.04,0.0
81,0.0125,0.012742579040862744,0.012196935891715008,0.010086943349321115,0.04,0.0
82,0.01,0.012709535919888494,0.012048192771084338,0.0100304584690724,0.04,0.0
83,0.0,0.012558231920842202,0.011976477337923121,0.01006540950777327,0.04,0.0
84,0.004975124378109453,0.012469018890927702,0.011904761904761904,0.010039377978724923,0.04,0.0
85,0.011363636363636364,0.01245616560572664,0.011834733893557423,0.009981542285237035,0.04,0.0
86,0.0058823529411764705,0.012380604540616869,0.011764705882352941,0.009948719272031828,0.04,0.0
87,0.00980392156862745,0.012351324052298806,0.011764705882352941,0.00989580039884583,0.04,0.0
88,0.01020408163265306,0.012327197732976943,0.011764705882352941,0.009842651403502047,0.04,0.0
89,0.007936507936507936,0.012278412290793954,0.011696306429548563,0.009798631972016535,0.04,0.0
90,0.0,0.012143484683202812,0.011627906976744186,0.009828356417803507,0.04,0.0
91,0.01,0.01212018593664626,0.011627906976744186,0.009777321955256563,0.04,0.0
92,0.02857142857142857,0.012297081018740691,0.011627906976744186,0.009871522801468744,0.04,0.0
93,0.013333333333333334,0.01230810497953423,0.011696306429548563,0.00981944981575425,0.04,0.0
94,0.012195121951219513,0.012306915684499339,0.011764705882352941,0.009767638582855042,0.04,0.0
95,0.022727272727272728,0.012415461070361561,0.011764705882352941,0.009774059678943278,0.04,0.0
96,0.02631578947368421,0.012558763425034992,0.011764705882352941,0.009824397607646475,0.04,0.0
97,0.0,0.012430612777840758,0.011764705882352941,0.009855297754517156,0.04,0.0
98,0.007352941176470588,0.012379323165705705,0.011764705882352941,0.009818534273362949,0.04,0.0
99,0.0196078431372549,0.012451608365421196,0.011764705882352941,0.009795757703420588,0.04,0.0
